"review_id","sentence_id","sentence_category","sentence_category_group","sentence_topic","sentence_sentiment","entity"
"395f96b47a85c3bb397ef207a526ea31","9697df44cab0a14337b68ad16dc3e2d3","People","Team","Hospitality","Mixed","Candles"
"c7f18ed520f6010dea9431e112cdff4c","ce278d7c9b04e0512cd61c73f600e554","Experience","Amenities","Amenities","Mixed","Surrounding Businesses"
"b09234e89c4e2d66da1cd08687438f4d","819fcd4d3734381eed88634dc17f18bb","Experience","Ordering","Order Accuracy","Mixed","Waitress"
"87b9e8845942e1f928cfa4b482cbf4a5","bc44a15ec0edc2ff985d64d68c628229","Experience","Inquiries","Inquiries","Mixed","Thanksgiving Dinner"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","4dd9025348624847c754098a9a6853b6","Experience","Payment","Pricing Accuracy","Negative","Refund"
"456020774d3b0f2f50c9241b25033e16","11e129156ce7e9acbdccfbc70ab003d9","People","Team","Hospitality","Negative","Cook"
"55e697bf71c4c3ee365e7c0e9a945cb1","f7450793f2c26d342b5f2baeafa99a76","Experience","Amenities","Amenities","Negative","Tv"
"edd01dd8c20236e200be20574eab2b78","128b17128909a5572bd259e43ebe91a1","Food","Quality","Texture","Positive","Hash Browns"
"e1ef4b02fcbe691ce223195060390a0b","e87d9b14145d9ae4567f9587b6c660c1","Food","Quality","Temperature","Negative","English Muffin"
"6ab7af659d2b87158ac39a1682b0e245","85345ca9a8fb024a7221370684d3121f","Food","Quality","Taste","Negative","Cook"
"49d2f297089131cff272b896409ab233","8c68d8b0f1fcbbd2d2764696b1a9c70a","Food","Issues","Food Safety","Negative","Food"
"6ab7af659d2b87158ac39a1682b0e245","38fefbfb8e1e16b86a60f8c0e58e0189","People","Team","Hospitality","Positive","Security Guy"
"656eeca44842951b389b75f3afd88349","dc1aea0f80da5fae09b125074978dc03","People","Team","Hospitality","Negative","Girl"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","989ce4f6d52322ff07c08bb94a8fd3a5","People","Team","Hospitality","Negative","Box"
"d3187b851204068fdd7c615055410d92","0428405d5ce0bae79f6b5f87dedd78b7","People","Team","Hospitality","Positive","Milk"
"d835e7df4242cc31086265ea0575359e","c8cd6dc446faecd0178e7640678e060d","Food","Quality","Taste","Negative","Fries"
"9c3007d9035ffa5de6361225d4cc260d","33a6c1c06c48ea2a74ce6c75a478b9b4","Food","Quality","Taste","Positive","Mushroom Quesadilla"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","4fd5b833a6f80719dda9947fe0149f98","Experience","Payment","Pricing Accuracy","Negative","Bottle"
"456020774d3b0f2f50c9241b25033e16","2cc1e4b2ae841052d0dfd94ab3aee192","Experience","Order Accuracy","Issues","Negative","Omelette"
"d835e7df4242cc31086265ea0575359e","5d99fe3ce962b31e03374d3c4d6ef1f2","Food","Quality","Texture","Mixed","Crispy Chicken"
"01f5d8afa4ee5e5b58937ba306f47123","8fa63111367278cf39bbe32e2f9795e6","Experience","Payment","Cost of Meal","Negative","Mushrooms"
"d3187b851204068fdd7c615055410d92","4b739a97fccebeb971ae5e53096a6fef","People","Team","Hospitality","Positive","The Bald Guy"
"55e697bf71c4c3ee365e7c0e9a945cb1","6c228cb5f1e28b9e84647a735e61e89f","Food","Menu","Comments","Positive","Salad"
"edd01dd8c20236e200be20574eab2b78","1fee0115ef8121df3d75f295bae58dfd","Food","Quality","Texture","Positive","Pancake"
"df4f7242bd064716000e0eb91fa88fd5","c059e674eadb5544c9b0f643e28e5a0e","Experience","Amenities","Amenities","Positive","Games"
"9c3007d9035ffa5de6361225d4cc260d","d499e90b21c7d8bfa66444a072febe2f","Food","Quality","Texture","Negative","Black Beans"
"456020774d3b0f2f50c9241b25033e16","eef1d13851fca7473da5ed1f733b0101","Food","Issues","Food Safety","Negative","Sausage"
"55e697bf71c4c3ee365e7c0e9a945cb1","f8b8d3992c92df021384b1145f3b9031","Experience","Inquiries","Inquiries","Negative","Food Quality"
"01f5d8afa4ee5e5b58937ba306f47123","def2e1eab4a207e6a598eb8b3a32df64","Experience","Payment","Cost of Meal","Negative","Coffee"
"9c3007d9035ffa5de6361225d4cc260d","d64976f46609a83ccd69a12d173c3809","Food","Quality","Taste","Positive","Crepas Mexicanas"
"55e697bf71c4c3ee365e7c0e9a945cb1","84965290f62002f9fe49c128b604a3c1","Payment","Cost of Meal","Pricing Accuracy","Negative","Brentwood"
"55e697bf71c4c3ee365e7c0e9a945cb1","6c228cb5f1e28b9e84647a735e61e89f","Food","Menu","Comments","Positive","Meat"
"456020774d3b0f2f50c9241b25033e16","eef1d13851fca7473da5ed1f733b0101","Food","Issues","Food Safety","Negative","Daughter"
"d835e7df4242cc31086265ea0575359e","fc542acd54fca968894bd6585c902127","Experience","Loyalty","Loyalty","Negative","10pm"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","ec0daeeb2312783d6061b022cca980c2","Experience","Inquiries","Inquiries","Negative","Bev Customer Support"
"d835e7df4242cc31086265ea0575359e","fcb76635db17fca5e5b53ada81cb3b0d","Experience","Ordering","Speed of Service","Negative","Food"
"55e697bf71c4c3ee365e7c0e9a945cb1","45816f7dafd38290253a0e13a6d5e7d5","Food","Quality","Taste","Positive","Food"
"456020774d3b0f2f50c9241b25033e16","eef1d13851fca7473da5ed1f733b0101","Food","Issues","Food Safety","Negative","Egg Shell"
"01f5d8afa4ee5e5b58937ba306f47123","c34b7c12f00478e37989e5aa8ec087d0","Experience","Payment","Cost of Meal","Negative","Pancakes"
"456020774d3b0f2f50c9241b25033e16","48499cbb836f0202e0e0f4729677d96d","Food","Quality","Temperature","Negative","Omelette"
"df4f7242bd064716000e0eb91fa88fd5","68538f090e8cc7e7b5c2b70faf6ecca7","People","Team","Hospitality","Positive","Staff"
"9c3007d9035ffa5de6361225d4cc260d","c609ca401ada9d44163d780455a343bf","People","Team","Hospitality","Positive","Katia"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","4fd5b833a6f80719dda9947fe0149f98","Experience","Payment","Pricing Accuracy","Negative","Full Retail Price"
"6ab7af659d2b87158ac39a1682b0e245","85345ca9a8fb024a7221370684d3121f","Food","Quality","Taste","Negative","T-Bone Steak"
"9c3007d9035ffa5de6361225d4cc260d","85e7fdb35220861986f462552b76b9e1","Food","Quality","Taste","Negative","Cazuela Calabacitas"
"d835e7df4242cc31086265ea0575359e","2ed57dbdfb84a30ddf88788e4b28bc91","People","Team","Hospitality","Negative","Waiter"
"4c3741645e06c00f5a33c1a4ed421215","aa982199c8ebdcc918486f3a1c1dbfe7","Experience","Amenities","Issues","Negative","March"
"656eeca44842951b389b75f3afd88349","521d606f82ee590478b54320870f6b6b","Experience","Loyalty","Loyalty","Negative","Tijuana Flats"
"d835e7df4242cc31086265ea0575359e","c3a6d656d2ca9851552689436d2a1397","Experience","Ordering","Order Accuracy","Negative","Friends"
"6ab7af659d2b87158ac39a1682b0e245","c329a105c08ec7b46d72558880c04e1b","People","Team","Hospitality","Positive","Waitress"
"df4f7242bd064716000e0eb91fa88fd5","85d8986bf34579ba7364a36685de16be","Experience","Amenities","Amenities","Positive","Sport Games"
"55e697bf71c4c3ee365e7c0e9a945cb1","f7450793f2c26d342b5f2baeafa99a76","Experience","Amenities","Amenities","Negative","Music"
"3a7f4c4b1198b8b83df8f86837cb68c6","67fb3494d321c6791ea2bfdec91f3e25","Experience","Loyalty","Loyalty","Negative","Restaurant"
"49d2f297089131cff272b896409ab233","8c68d8b0f1fcbbd2d2764696b1a9c70a","Food","Issues","Food Safety","Negative","Hair"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","989ce4f6d52322ff07c08bb94a8fd3a5","People","Team","Hospitality","Negative","Legal Degree"
"4c3741645e06c00f5a33c1a4ed421215","66efe1702e295b5851378455f6abff93","People","Team","Issues","Negative","Physical Disabilities"
"01f5d8afa4ee5e5b58937ba306f47123","78b0a26eb8043e63cdc4d3f56421388e","Food","Quality","Taste","Mixed","Scrambled Egg White"
"55e697bf71c4c3ee365e7c0e9a945cb1","6c228cb5f1e28b9e84647a735e61e89f","Food","Menu","Comments","Positive","Rice"
"01f5d8afa4ee5e5b58937ba306f47123","7b3758f98f0e258ae08fce6c60c1f730","Food","Issues","Availability","Negative","Grains Nut Pancakes"
"4c3741645e06c00f5a33c1a4ed421215","7c25a2754059bcd1e320f3af0d069b06","People","Team","Issues","Negative","Homeless"
"656eeca44842951b389b75f3afd88349","cbdb5420be4f4e3357d613365b10677c","Experience","Ordering","Order Accuracy","Negative","Kitchen"
"d835e7df4242cc31086265ea0575359e","e11d2a0a56f40da6271b74d17adf82cc","Food","Quality","Texture","Mixed","Pancakes"
"3a7f4c4b1198b8b83df8f86837cb68c6","67fb3494d321c6791ea2bfdec91f3e25","Experience","Loyalty","Loyalty","Negative","Line"
"6ab7af659d2b87158ac39a1682b0e245","40e2d679419100b90511a36d7433b917","Food","Quality","Portion","Negative","Dennys"
"55e697bf71c4c3ee365e7c0e9a945cb1","46c1b821f9dbd667039e747716d3c529","Food","Quality","Taste","Negative","Fries"
"73969ef8878774f778d6f79998f0479e","b63222308b0e31b580575daa3c2c2691","People","Team","Hospitality","Positive","Birthday"
"9bbf2e8648947d9810a5c504ce379464","01b49e079d498ff747a0f95c4a855b57","People","Team","Presentation","Negative","Establishment"
"f4c2e1b5476a2959df7b5e63df4f1a71","8ecdc5f4de6dd215b0facb12bde5b965","Experience","Loyalty","Loyalty","Positive","Valley"
"854c5eee84a2ad9fe947ab166baebd09","1466a17f8e5f819b7974841b2169d6b4","Experience","Amenities","Amenities","Positive","Board Games"
"567496072cca0189feae1c7df5e53f13","4b29369365f9f063d87f0d8461479e82","People","Team","Hospitality","Positive","Carlos"
"d72ec3aa0e8dbcc8514fa21755f23855","cc71ee9fb81289ec24805a37b598f22a","People","Team","Hospitality","Positive","People"
"507ba3ed88c9cc1ff642bff1ff7afb37","a3e2f8268ddb32db3fa7d7db55a42d5a","Experience","Amenities","Amenities","Positive","Chic"
"d98199372f4f0539b8626755df425ac1","33c29b793b207f95b19d273a3f056faa","Food","Issues","Availability","Negative","Omelete"
"9d23406b6077861a6566ef3cf6f7bf26","dae5f90f51c19886cc6e2feb9b5d1edb","Food","Quality","Taste","Positive","Food"
"32821f75f6097d01700d18ca0b70a4e0","469fdec6133c0a2c9821aaabc79d3e2c","Experience","Cleanliness","Bathrooms","Positive","Restaurant"
"507ba3ed88c9cc1ff642bff1ff7afb37","a3e2f8268ddb32db3fa7d7db55a42d5a","Experience","Amenities","Amenities","Positive","Space"
"b78bf927ce2b19a2b09e96ed754bf812","d5f3aedc7e0c3d16ad1b4195a424aadc","People","Team","Hospitality","Positive","Waitress"
"9bbf2e8648947d9810a5c504ce379464","f5c355f0c7309cff93fc25c9f36ba9e1","People","Team","Hospitality","Negative","Restaurant"
"28bc6ed6fdff2494e5c1793273668776","def40436aba9cf2dbdd7ae43ade8ff6d","Food","Issues","Availability","Negative","Burger"
"8223d6ccec56d90ec65f66f008d796e2","6aaaf687afc4051b23e8161dd9dfcfc2","Food","Quality","Taste","Positive","New York Cheesecake Pancakes"
"74c78a0569cae39583908ec861238300","46a034f8252515706d2477ef6f5aeb0e","Food","Quality","Appearance/Presentation","Positive","Onions"
"c01e62ce81827f011d77c76c23914935","021cfa94082509f1d2d44c10dbe8cf03","Food","Quality","Texture","Negative","Fluffiness"
"64ad504f0f566477328f271c0256c840","aebaff78160828cb057a04b3bd34d876","People","Team","Hospitality","Negative","Cook"
"d4787f5690301b21c3286e57b82e4f9d","b0f7f732b6d94d6d3b7c362acacaa192","Experience","Amenities","Inquiries","Positive","7:30"
"c815e78ab2d26930c0ab013efb42a78b","55b27391157f26fae31c03c7172b73b7","Food","Menu","Comments","Positive","Short Rib Taco"
"b6ea48f7de868477c1389eea0fb89da0","3519144802d40219adc0c98e3515d679","Food","Quality","Temperature, Appearance/Presentation, Taste","Positive","Food"
"9d23406b6077861a6566ef3cf6f7bf26","c7b28ad8a13bb9bd37e6dd498db76916","People","Team","Hospitality","Positive","Staff"
"8223d6ccec56d90ec65f66f008d796e2","0b633d5c94dea19c85dcd523b0451f08","Food","Quality","Taste","Positive","Hashbrowns"
"d4787f5690301b21c3286e57b82e4f9d","e1db0001af9cfe899619d5efcd5c3309","Experience","Amenities","Inquiries","Positive","Place"
"6839cf96c1cbcac6d0b4b7707df0f4c4","a32dfd1e20f9974897ac338ccb4904a5","Experience","Inquiries","Inquiries","Positive","Los Angeles"
"0a5125337a9188764eed56a723237810","e881b4f592faa360f64929d349df8ed4","Experience","Payment","Cost of Meal","Negative","La"
"e8e2a01766bcb3f9ea2df1a6219cd236","1e774aff3dd7a5e1cbc085ef39c5fc9c","Experience","Amenities","Amenities","Positive","Place"
"4c7ad1d8ceb14d40af7842b81326906b","8f6364609e3421c1ad513ad68ec1458e","People","Team","Hospitality","Positive","Margaritas"
"b78bf927ce2b19a2b09e96ed754bf812","60fe0bffd6a85aa99ba1cbf9f4e46ecb","Experience","Amenities","Amenities","Positive","Saturday"
"b7fb9c39cbec721fbeab35cae6d0d4e1","d072ad3c6fe6e560334dca92692bf368","Food","Quality","Taste","Positive","Hot"
"c01e62ce81827f011d77c76c23914935","e6a3aa1b53793d682488ff24c0e25def","Food","Quality","Appearance/Presentation","Negative","Biscuits"
"ef77d4e51026c979198f856a7d14ae97","d9e85a2d4c79447c2096315cd3978e44","Food","Menu","Comments","Positive","Breakfast Burrito"
"fa172e3972c09c44b55f34623861d3fb","ef5eaf68f4befe6cf41009c03a4e51f6","Food","Menu","Comments","Positive","Big Names"
"d14fc56521b78564ee358f29488e25c6","af511ab70ee5f5322e9ca41bdb42e042","Experience","Amenities","Amenities","Positive","Brunch"
"9035fc6170e0486fcf9e45d6da927983","b4ecd62f5a0ce50aa598c6ec505a6a1d","Food","Quality","Portion","Positive","Omelettes"
"fc27c85c9dd0806ac8f1b61c24bef44c","f7efb710eca75b41d0c51ffa05f507ab","Food","Quality","Taste","Positive","Corn Tortillas"
"5b3d302dc2591f0923bf269fecdd7183","1e2cd561fb2fce2c6a9c5f44120ba70b","Experience","Loyalty","Loyalty","Positive","Restaurant"
"20141c7b6827c5e79bde8503738daba9","24e4094a439f2baaf5aa5bc3ea03f23c","Food","Quality","Taste","Negative","Beans"
"69c0841b17189018f9399b13252f9d9c","e38a68f372f6d1f15e57a15249297627","Experience","Ordering","Speed of Service","Positive","Food"
"2ac9656b4b44087bf0e5dd4a0a32342d","29a85ce14e2da92de1d63ce807dc5a18","Experience","Amenities","Inquiries","Positive","Atmosphere"
"b7d56075c0f667f4d9751374c5dac57c","6fffc3db6a7967cb5d940e4f60aa02b3","Food","Quality","Taste","Positive","Margarita"
"eeb91787a0d2352624514458df4181a1","260a48e609280650fb1c29bb20d87f5d","People","Team","Hospitality","Positive","Sandra"
"8d5d9079bbe27c37dd0dd85d5cb5bc6c","9367aaa8e4dda1a9e289c4e60053fd42","Food","Quality","Texture","Positive","Chicken"
"fc27c85c9dd0806ac8f1b61c24bef44c","ef780f0d2c98e80d5e66be0eeba6f403","Food","Quality","Taste","Positive","Menudo"
"c6210c43b846b6e9a32d0649d68b3890","f5dcb354c40ac02f25856b836118f768","Experience","Loyalty","Loyalty","Positive","Hospitality"
"a507c9d739e430c1752fd6f0add3a20a","38ab259a3e89b1190f87de38960892bd","Experience","Amenities","","Positive","Place"
"4de68e8c2ac3d3c778d2dcab232c3046","507ddef73334295cb83b7014bee3397f","Food","Quality","Temperature","Negative","Milk"
"28bc6ed6fdff2494e5c1793273668776","b6825a6dcdc671fcf6835eb15dd2a468","Food","Quality","Taste","Negative","Vegetables"
"6839cf96c1cbcac6d0b4b7707df0f4c4","a32dfd1e20f9974897ac338ccb4904a5","Experience","Inquiries","Inquiries","Positive","Pancake"
"5f28567bd60b932a9338b9b92365ecff","07ab94e533425251cc04981c4d0d8d50","Food","Menu","Comments","Positive","Salads"
"b78bf927ce2b19a2b09e96ed754bf812","a41dbed23d7f62a3f0f07a3e428690ae","Experience","Loyalty","Loyalty","Positive","Place"
"321ff57906cdadc9666de7c45e2e982a","fb878c049de7d2532a94a2f7f4c7d6e7","Experience","Loyalty","Loyalty","Positive","Robert"
"5c9c7b486ff1553a3fcb72ba26c20218","7dcf97a6f440c1a0754100ebbc57a7ba","Food","Quality","Freshness","Negative","Crepes"
"3b1538f41ca4bef866c02c9fe4bc1dd1","e4503ece3833a776417b45aa66557cf9","Experience","Loyalty","Loyalty","Positive","Food"
"05f503abb42b62692117816f927697ec","a4a03d1e59ebb908be504f1ffb21e5bd","Food","Menu","Comments","Positive","Lentil Soup"
"afe93f0212ec5da8d7bced8a38b12079","41c1c8ae9567f36b71501b819937270c","Food","Menu","Comments","Positive","Coffee"
"460595029c8d0351b10b0164d10f1cee","bdef75ec754b0e5f9d51fc1edb45ee3c","People","Team","Hospitality","Positive","Sisters"
"d4787f5690301b21c3286e57b82e4f9d","2bcd04e785b03cdb278a4be55d0c59a8","People","Team","Hospitality","Positive","Venue"
"ca95d4dd16b3bb71a7d956e2a7623482","504c89a66fb311ba841fac9153ba6aa8","Food","Quality","Taste","Positive","Taco Truck"
"ef77d4e51026c979198f856a7d14ae97","d9e85a2d4c79447c2096315cd3978e44","Food","Menu","Comments","Positive","Beach"
"40bf83aa39d71b533f603b2eac87b04e","60a9b7541758b46194ed9b47b23d406b","People","Team","Hospitality","Positive","Breakfast"
"2711cd8333cab77fcf014f8934908d4d","b85770a0ac3668979505b0ee2b3aab47","Experience","Amenities","Amenities","Positive","7:30"
"2b1cacf836678060517e35b88ea88118","83f9e9beb909af13fcab7bb06ec9c2cc","Experience","Amenities","Comments","Positive","Vegan Place"
"fed76a461a1a8032d0f3b312e675f090","0b441dba15205b9a1ec0c295612e77cf","Food","Quality","Taste","Positive","Toasts"
"d9595c618fa711fa058f02609b596b33","82778051f015290f0560bb5f36ac9dac","Food","Quality","Taste","Positive","Pancakes"
"878e42ae93f91b43d721cacb59582d2f","95d5f11abf7d557558d25d0ab234d33d","Food","Quality","Texture","Negative","Shrimp"
"fcd7cc560ffa01fad216dfa74168aadd","8ea1a22d1d470b9ebc894a91a17987d8","Food","Quality","Taste","Positive","Pina Colada"
"9e855145b243d7f208e811e22f347a43","e2f5087d18db01ffab5860e2ddfb3e14","Experience","Amenities","Comments","Positive","Architecture"
"395f96b47a85c3bb397ef207a526ea31","a41f5f3da4fb06a5c5a87e0c709d028d","People","Team","Hospitality","Positive","Edgar"
"e89be8655204baf2c99156189ed92946","2156d253cb452d081d41625a6bf41404","Experience","Loyalty","Loyalty","Positive","Girls Day Out"
"8d5d9079bbe27c37dd0dd85d5cb5bc6c","1dc8f18f201578cc02b949abe6a762dd","Experience","Loyalty","Loyalty","Positive","La"
"05f503abb42b62692117816f927697ec","a4a03d1e59ebb908be504f1ffb21e5bd","Food","Menu","Comments","Positive","Truck Driving Types"
"8fcab4f97a3da6ef02275b7e32c7452f","8859c7ee7c90ee2c9694b5ef85a0a1e9","People","Team","Hospitality","Negative","Waiter"
"0a5125337a9188764eed56a723237810","008dcce6688ad7fb81a7c307718554b1","Experience","Payment","Cost of Meal","Negative","Coffee"
"cad519ad9b45ee364e643c380dd69c1e","45fbdcd3dc797698e03d5c800cf6fe0f","Food","Menu","Comments","Positive","Belgian Waffle Combo"
"11d1469140e59d38a8b2d4a954a0be32","08bcb7e06ed6286ce554b21c93253f21","Experience","Payment","Pricing Accuracy","Negative","9 Ounce Glassware"
"fed76a461a1a8032d0f3b312e675f090","94dea7745351f8dffba46d77b69be632","Food","Menu","Comments","Positive","Daily Specials"
"acd1cc11fb8245e12eea0b782ef3853d","078a22874fa0f770d1cbe8e5cfbb26ec","Experience","Amenities","Inquiries","Positive","Fast-Food Mexican Restaurant"
"2662d9ff6f08caea940044f0ed8e7c42","da794582ae564914406b041132e63183","Experience","Amenities","Amenities","Positive","Customer Service"
"8461af19ede01e58580d924701b99072","420cf0887d00eb68365886624d065afa","Experience","Loyalty","Loyalty","Negative","Chocolate Chip Pancakes"
"1c322cb55cc9d563b4fb73064b2524f6","5dbfd2eb4a4c150f523fbab0175ab028","People","Team","Hospitality","Positive","Staff"
"02df9bfcce1ebc1a1375c1f5c3e22941","7a24dc73c8d4aa8486803c626e11be0f","Food","Food","Quality","Positive","Food"
"78e9cc79455a3fcd880b79f349e7c0ac","6609966dd62f66e1c6a6ffaa52f6f6a9","Experience","Amenities","Amenities","Positive","South America"
"c6210c43b846b6e9a32d0649d68b3890","f5dcb354c40ac02f25856b836118f768","Experience","Loyalty","Loyalty","Positive","Area"
"4cdcdef57b1626cc2530621e2a2e98ee","e7751aee0f90fba3ecf1635feebacd3b","Food","Menu","Comments","Positive","Tacos"
"2b1cacf836678060517e35b88ea88118","27e32362a92b7e83535c242b011bd370","Food","Quality","Taste","Positive","Menu"
"2ac9656b4b44087bf0e5dd4a0a32342d","35a8ca1e07e5e91dc882a2a176762735","Food","Quality","Taste","Positive","Burrito"
"460595029c8d0351b10b0164d10f1cee","b363f9f27282406c5f290df422cebaf9","Experience","Cleanliness","Dining Room","Positive","Place"
"395f96b47a85c3bb397ef207a526ea31","dcd80184fbaa9bff06671666e9de44f2","Experience","Loyalty","Loyalty","Positive","Birthday Weekend"
"28bc6ed6fdff2494e5c1793273668776","6a0778f14a9a6e7d64c857b14456551e","Food","Quality","Temperature","Negative","Drinks"
"2662d9ff6f08caea940044f0ed8e7c42","42ec34542f12330189c0cdd754df9e12","Food","Quality","Taste","Positive","Cheese Breakfast Burrito"
"b78bf927ce2b19a2b09e96ed754bf812","b946fbcbe6f9f110014616437468f857","Experience","Loyalty","Loyalty","Positive","Happy Hour"
"a5ce6387c0110ca1970c1cfa1395ca92","270be782ec38254a0e59d2b02ffdc180","Food","Quality","Taste","Positive","Country Fried Steak"
"148aa56d6ae2452bf2032be94cd3478c","2df62ff504994c3d8adf627f2fb77786","Food","Quality","Taste","Positive","Sausage"
"fed76a461a1a8032d0f3b312e675f090","d4dc37a608e786e517269f1ab9762d75","Experience","Amenities","Comments","Positive","Breakfast"
"507ba3ed88c9cc1ff642bff1ff7afb37","a3e2f8268ddb32db3fa7d7db55a42d5a","Experience","Amenities","Amenities","Positive","La"
"d14fc56521b78564ee358f29488e25c6","38a8d9d52c70ebc125a251123840e94c","Food","Issues","Availability","Positive","Real Eggs"
"8d78a61402b5b46a7560698fe95c43bb","769b0ec1c72dd8be0e767c99ebb428b9","Experience","Loyalty","Loyalty","Positive","Restaurant"
"e89be8655204baf2c99156189ed92946","7e45765af097cee0a485c1add4bed968","Experience","Loyalty","Loyalty","Positive","Fuzzy's"
"117f0962262bdaf8143108050186a212","a7fbea0b685850851dc7c871af3d26a5","Experience","Amenities","Amenities","Positive","Outdoor Seating"
"878e42ae93f91b43d721cacb59582d2f","cbd9ce62b21de05a8a7011b3b0e53a94","Experience","Amenities","Inquiries","Positive","Outdoor Seating"
"2f38557c0e6d92658c7b71277e3eeff8","e85af8787a94e0f954f08a0248103d66","People","Team","Hospitality","Positive","Christal"
"d4787f5690301b21c3286e57b82e4f9d","ae55c3621f077c04a61fa30067352e7e","Food","Quality","Cost of Meal","Positive","Drinks"
"117f0962262bdaf8143108050186a212","a7fbea0b685850851dc7c871af3d26a5","Experience","Amenities","Amenities","Positive","Indoor Seating"
"6d735e8bdad070212e01c1fa5000af39","500d91c851daae40ab037657430fc46f","Food","Quality","Taste","Positive","Ihop"
"f1a2586ab717c84e54f8da3638fb9040","a0eaf9d328fce9289ebeb418df65e0ff","Experience","Cleanliness","Bathrooms","Positive","Restrooms"
"6d735e8bdad070212e01c1fa5000af39","46ec961d66f3046551afd89f4916c0c2","People","Team","Hospitality","Positive","Ihop"
"998bb9d2235ea0ff5ce1ddcb41b7c54c","5a5e252ce11be59a7d81af6b9b81ed75","Experience","Experience","Loyalty","Positive","Ihop"
"4c7ad1d8ceb14d40af7842b81326906b","8f6364609e3421c1ad513ad68ec1458e","People","Team","Hospitality","Positive","Julianne"
"6f09c9e7e14fd6e6464169b55211b3f7","b6f699abeae70f13aae1d59cfdecae48","Food","Quality","Taste","Positive","Pancakes"
"32821f75f6097d01700d18ca0b70a4e0","c780575f1b8a6d9d28a5dff4dbde7266","Food","Menu","Comments","Positive","Veggie Meat"
"b0fd7d937df74721def5f83f0f16528e","0da8425c2bcdf060f5b82ec345a4e030","Food","Menu","Comments","Positive","Menu"
"e89be8655204baf2c99156189ed92946","9c85c46f6ffb32df5d0e3ec95393e649","People","Team","Hospitality","Positive","Meghan"
"ddf7026b962f8de2bf3be26cbfbcc7fd","6d33d8be3709143ef4010d70dd318b97","Experience","Loyalty","Loyalty","Positive","Restaurant"
"1c322cb55cc9d563b4fb73064b2524f6","c424c6c78626226d45eba77c9d710b37","People","Team","Hospitality","Positive","Jill"
"67b5aaf4da29203653f9691aa312e27b","370b52c6748e71c98e64e02b31f72713","Experience","Amenities","Amenities","Positive","Patio"
"74c78a0569cae39583908ec861238300","46a034f8252515706d2477ef6f5aeb0e","Food","Quality","Appearance/Presentation","Positive","Potatoes"
"2dd2f3683f0c4a6fd7241c7501bd4a5a","7682b8955aec242ffbcd29e7b85081cf","Food","Quality","Taste","Mixed","Hot Sauce"
"1d18d6e611852a9758a650eb4dd28535","cf24a2952b39768db2908314cb515c5e","Food","Menu","Comments","Positive","Palisades"
"4d4f292ad76238c4da3484170d2e3bb3","7bdfb78c9e13c52adc9c944150f8b6c3","People","Team","Hospitality","Positive","Angie"
"2cdc09825fae4cc742299084826ff10c","164e12417ca0d75d7c211c8448ce7ba3","Experience","Loyalty","Loyalty","Negative","Milkshake"
"181de88bce5e0a2e35f77bd0fd42b5f0","1c5e69039fcfa595ca94bca2db050655","Food","Menu","Comments","Positive","Non Alcoholic Beer"
"87b9e8845942e1f928cfa4b482cbf4a5","238dd48b0ba1e7763f1e368a506fd130","Food","Quality","Taste","Positive","Food"
"3f45fdf1e5cf59254c2a396f4efe0a87","5a169102cf46a774ae300ab3eda903e6","Food","Quality","Taste","Positive","Diner Food"
"78e9cc79455a3fcd880b79f349e7c0ac","0595b6da3c8f834eaaf54d50af3d42b0","Food","Menu","Comments","Positive","Cheese"
"3fb230759ba4d061a817b4e55e7a4cc7","b23ee0410e054cc56ed88735fc681fc3","Food","Quality","Taste","Negative","Bacon"
"74c78a0569cae39583908ec861238300","46a034f8252515706d2477ef6f5aeb0e","Food","Quality","Appearance/Presentation","Positive","Jalapeños"
"a9cb6f54bdbb92130d44777928349a0c","f8cf630d3ae3f21f081217054e679626","Food","Quality","Temperature","Negative","Food"
"460595029c8d0351b10b0164d10f1cee","3c8f8ddca0c1c0c24ff44f26d6532921","Experience","Payment","Cost of Meal","Positive","Order"
"8bb19537cd2d10a2049f4c4ac91692c5","f0c76518312fec8e2f963cf689a59a7e","Food","Quality","Temperature","Negative","Bread"
"b78bf927ce2b19a2b09e96ed754bf812","60fe0bffd6a85aa99ba1cbf9f4e46ecb","Experience","Amenities","Amenities","Positive","Happy Hour"
"b6ea48f7de868477c1389eea0fb89da0","23e73dca6e8cfc731377f9d62dcba33b","People","Team","Hospitality","Positive","Juan"
"3dc2c52861d2f705ece712cc7952a53e","93678fcaae76592094aaed2727221fbb","People","Team","Hospitality","Negative","Bar"
"18ac6f9946924aea30d52da685c9c042","9e1ec2f753e369864a0aae73f04a0051","People","Team","Hospitality","Positive","Staff"
"037d38cb7032c936e112ab11ec623398","04ee0299cabf0c45d3d4981e175cd821","Food","Quality","Taste","Positive","Rice"
"395f96b47a85c3bb397ef207a526ea31","e1c11e95fa6f3e4eb1517b2a7bdaa2ba","Food","Menu","Comments","Positive","Pancakes"
"878e42ae93f91b43d721cacb59582d2f","da25df307226bdcac950f20e9fa50dae","Food","Quality","Taste","Positive","Sugar"
