"review_id","id","place_name","place_id","author","review_text","rating","review_date","sentiment"
"3f45fdf1e5cf59254c2a396f4efe0a87","ChIJ6Z6W4Ha6woARMjTJ8EzTJpA","Ronnie's Diner","ChIJ6Z6W4Ha6woARMjTJ8EzTJpA","Mucko LA","A must try place for great diner food. Fast service, good prices. First time here I got the cheeseburger combo, a great option.","5.0","2023-06-19 05:18:11","Positive"
"8f9132e84d9b40fd7dd0a6e8226a5f07","ChIJkZ3mK4-6woARX7Kpp3J10cs","IHOP","ChIJkZ3mK4-6woARX7Kpp3J10cs","Javier_390x","They didn't sing happy birthday to me because ""I'm an adult"" q-q. The food was great and the employees were nice. Wish there was more spacious parking. The cars get too close to each other.","4.0","2023-04-12 16:25:36","Mixed"
"b71cd18f5406eff6cd344014b274f673","ChIJk7V3uhjJwoARDrKaELQsbmY","IHOP","ChIJk7V3uhjJwoARDrKaELQsbmY","De Ana Gallardo","Had to wait to get seated. As workers passed near me serval times with out getting any acknowledgement.  Then finally got seated and I ordered a side salad with meal. The waiter was about to walk away and I asked (cause he didn't even bother to ask me) doesn't it come with dressing. Yes he replied and then I said can I have 1000 island. We only have Ranch. Seriously we're you not going to ask me or bother to let me know that information (is what my thoughts were). This ihop just service was very poor hence the no stars rating on service. Don't plan on returning.","2.0","2024-05-20 05:46:21","Negative"
"9bbf2e8648947d9810a5c504ce379464","ChIJx8T3gpKXwoAR-hsjwe375ak","IHOP","ChIJx8T3gpKXwoAR-hsjwe375ak","Nat S","I love breakfast at this cafe, but I won't be going back! This is a dog attitude! The photo shows that I haven’t finished eating as I should be looking for a credit card! They usually ask “can I count you out?” and then I saw a rude attitude, am I supposed to swallow food like a dog and run away???? The prices in this cafe are not the lowest, but the service and attitude are not there. When you go to this restaurant you owe something to everyone. I'm left with a lot of bad emotions, I'll never go back. The faces of the employees look as if they are unhappy working in this establishment, and they also walk around with such faces as if they are in slavery!!!! also when I was sitting they started washing the floor next to me, I shouldn’t breathe in the chemicals. There are not so many people in this restaurant that they would drive them out of the cafe. poor employees","1.0","2024-04-29 19:48:53","Negative"
"3b1538f41ca4bef866c02c9fe4bc1dd1","ChIJUbNfwlEo6IAR9Tq9pGakD34","El Patio Cantina","ChIJUbNfwlEo6IAR9Tq9pGakD34","Eric Valadez","Came here for lunch during the week and ate outside as the weather was nice. Great service. Delicious margaritas, amazing salsa, huge portions. Not being rushed and checked on regularly. Made for a nice leisure lunch. Chili relleno and enchiladas are very good. Coming back for drinks and food when I need another reset during the work day.","5.0","2023-10-29 02:37:33","Positive"
"76aed0158dad7eccdf504890b4392c06","ChIJETTIkZHPwoARTVcuZxs3Np8","IHOP","ChIJETTIkZHPwoARTVcuZxs3Np8","Miguel Avila","July 2023 (⭐️⭐️⭐️⭐️⭐️)

Service was great and food was delicious, much better than last time we were here months ago. The waiter we got was super patient and was accommodating when it came to special requests/substitution's. The food came hot which should be a no brainer but we've had to return cold plates before. Presentation has improved so thank you for that!

April 2019 (⭐️⭐️⭐️)

We always come to this location because it's convenient.  The food is good, but I wish the presentation was better, it's like a 2 out of 5. The servers are great, but when it gets very busy they don't really have time to attend to every table so it's understandable.  They should make sure the seating areas and coffee pots are clean before seating the next party.  Also the creamers are always dirty with syrup or other creamers. I also hate that their tables are never leveled, we always have to put some folded napkins under one of the legs so it doesn't wobble.","5.0","2023-07-12 21:41:39","Positive"
"a01d051f1b9bfdffd8fb2d6c0f686e84","ChIJb1GSVNW-woARBDmkcrQUbPU","Fuzzy Navel","ChIJb1GSVNW-woARBDmkcrQUbPU","Debbie Summers","Owner is so nice and terrific hairdresser","5.0","2017-11-02 00:45:04","Positive"
"16eea0ef64597e9bb89a141b2db1fec6","ChIJVYxR9EOVwoARKwL4ttlwG10","IHOP","ChIJVYxR9EOVwoARKwL4ttlwG10","Kenyana W","The service was quick and friendly... I took a chance stopping in because I needed to get to the airport early but wanted to have breakfast with my Son before I left Burbank...the server assured me I'd be okay and I was...the food was very good too! 😋","3.0","2024-05-19 12:56:01","Positive"
"6bc447b9a548291842203395e8dfc5fe","ChIJk7V3uhjJwoARDrKaELQsbmY","IHOP","ChIJk7V3uhjJwoARDrKaELQsbmY","Cyndi Meadows","Went for a 7pm breakfast fix. It wasn't even remotely crowded. Maybe 2 or 3 tables with an average of 3- 4 people each. We waited to be seated about 3 minutes (not terrible). Originally, we got service fairly quickly, but we were checked on 1x. I ordered a diet Pepsi but was given a regular. It's not my 1st disappointing service experience here. Had hoped for improvement with time. Won't be back.","1.0","2024-02-25 04:16:23","Negative"
"7c559c51e85d97cf4f1c5cd546cedfc9","ChIJ43l-zz-6woARekJ1mLucIGQ","Warm & Fuzzy","ChIJ43l-zz-6woARekJ1mLucIGQ","John DeMarinis","Warm and fuzzy helped me turn my cold Venice bungalow into a chic surf shack. W&F knows how to turn a house into a home. Highly recommend.","5.0","2019-12-10 13:31:53","Positive"
"4e95d9d94cc28a0412f8fd1e2807e748","ChIJ43l-zz-6woARekJ1mLucIGQ","Warm & Fuzzy","ChIJ43l-zz-6woARekJ1mLucIGQ","Sofia Dillenberger","Great creative team!!","5.0","2023-09-27 23:10:26","Positive"
"b7fb9c39cbec721fbeab35cae6d0d4e1","ChIJVYxR9EOVwoARKwL4ttlwG10","IHOP","ChIJVYxR9EOVwoARKwL4ttlwG10","Mr. Mertman","Fast and friendly service.  Very busy Friday am @10am. Staff very friendly. Very clean also.  Ordered ham and cheese Omlette,  chicken fajita Omlette,  French toast, and eggs and bacon. Served hot and tasty. Service was excellent.  We always stop in when visiting Burbank.","5.0","2023-09-01 21:16:55","Positive"
"4c7ad1d8ceb14d40af7842b81326906b","ChIJUQLjnZ853YgRGAbKa2A8tYw","Fuzzy’s Taco Shop","ChIJUQLjnZ853YgRGAbKa2A8tYw","Ashlee Griffin","This is the best taco place around! I popped in here after reading reviews as I’m from out of town and was so pleased! I think treating your customers like family will always put you on top! I had such great conversation with Julianne, she’s the one who cashed me out, she enlightened me about the yummy margaritas and we even cracked some funny jokes together haha! If you guys are in the area and would love an amazing taco and such nice people handling your food THIS IS IT! 10/10 will go again (:","5.0","2024-06-03 21:18:45","Positive"
"b40a3e2c0226438bbcd5b46cec9ba674","ChIJrVlhVHrHwoAR-ksiHYQBLVg","IHOP","ChIJrVlhVHrHwoAR-ksiHYQBLVg","Daniel Kim","At the place this exact moment. Taking order FOREVER. Seriously. Seated about more than 20mins ago. And still waiting for food another 20mins. Ridiculous. Also these table and seating area isn't well cleaned. Just touched bunch of crumbs on my hand.
Don't expect speedy service, quality of food, cleaner environment here. I see lots of cleaning workers walking around the hall with empty black box. (Don't know what they're doing)
Food quality went down the hill. Price don't matter. Just not as good as before!","2.0","2024-02-17 22:05:29","Negative"
"cad519ad9b45ee364e643c380dd69c1e","ChIJSd-YZ0qxwoARKPL3H3uuc0g","IHOP","ChIJSd-YZ0qxwoARKPL3H3uuc0g","Khalid Khan","My recent visit to IHOP El Segundo left me with a positive impression. The standout item for me was undoubtedly the Belgian Waffle Combo. They were perfectly prepared, with a crispy exterior and a fluffy, flavorful interior. They were simply delicious and left me craving for more. The Hash Brown and Scrambled Eggs were okay.

However, there was a slight hiccup during our meal. Our server initially forgot to bring our coffee. While this could have been a disappointment, I must commend her for her immediate response. She not only acknowledged the mistake but was genuinely apologetic about it. Her willingness to rectify the situation promptly stood out. To make amends, she offered us a complimentary coffee to go, which was a thoughtful gesture.

Despite the initial coffee slip-up, I left IHOP with a positive impression, thanks to the tasty food and the server's efforts to make amends. I would certainly consider returning for another enjoyable meal.","4.0","2023-08-24 23:59:33","Positive"
"c815e78ab2d26930c0ab013efb42a78b","ChIJm7_8bHUx3YARgRekdN8kuPs","Tacos La Revancha Kitchen & Beer","ChIJm7_8bHUx3YARgRekdN8kuPs","Genese Macklin","The food here is delicious. If you need help finding something good to try on their menu. The garlic short rib fries are amazing. Omg chef's kiss 🤌🏾 if not on the fries get the short rib taco 🤤. But to be honest everything here is good...10/10","5.0","2023-11-08 21:32:27","Positive"
"86272cf7f20d63973fbe3a7850529f82","ChIJJz0R9CG5woARU9sTtz1rLhE","IHOP","ChIJJz0R9CG5woARU9sTtz1rLhE","Dom Ku","Service is alright, good enough to get some food and they handle everything pretty smoothly. Food is just like what you could cook at home. The price is not as cheap, but still not too expensive.","3.0","2024-05-11 00:56:50","Mixed"
"1755ada6fc4720d226f9f88b714727a8","ChIJrVlhVHrHwoAR-ksiHYQBLVg","IHOP","ChIJrVlhVHrHwoAR-ksiHYQBLVg","Yuan M","It's open 24 hours a day, so I think there's an advantage that I can go whenever I think of it. The taste is not bad on average and the staff is kind.","4.0","2024-02-11 06:28:11","Positive"
"8d5d9079bbe27c37dd0dd85d5cb5bc6c","ChIJpTqRfji7woARXbVuSe8RO1w","Pita Bar + Grill - Mediterranean Restaurant Brentwood LA","ChIJpTqRfji7woARXbVuSe8RO1w","Monique M","Had lunch here while visiting LA, highly recommend the chicken shawarma bowl. Very large portion and delicious. The chicken was very soft and juicy. Staff were very accommodating and friendly. Will definitely recommend to people visiting LA.","5.0","2024-04-08 22:30:50","Positive"
"8461af19ede01e58580d924701b99072","ChIJeXAC8G7LwoARaCbZsVm43Lk","IHOP","ChIJeXAC8G7LwoARaCbZsVm43Lk","ANTHONY RICHARDSON","I HAD THE CHICKEN FAJITA OMELETTE WITH MY FAVORITE CHOCOLATE CHIP PANCAKES!! WILLIAMS WAS MY SERVER & HE WAS GREAT!!!! MY ONLY REGRET IS THAT I LEFT MY CHOCOLATE CHIP PANCAKES THAT I WAS SUPPOSED 2 TAKE HOME. THAT'S OK, I'LL BE BACK LOL✊🏾✊🏾✊🏾✊🏾","5.0","2024-05-14 14:57:38","Positive"
"656eeca44842951b389b75f3afd88349","ChIJUQLjnZ853YgRGAbKa2A8tYw","Fuzzy’s Taco Shop","ChIJUQLjnZ853YgRGAbKa2A8tYw","Sanetta Bibb","We just left. We waited about five minutes to even be acknowledged. Girl at the bar near the register on the other side couldn’t even be bothered to turn around and even acknowledge us. A girl near the kitchen finally said she’d be there to take our order, but never did.

We left and went to Tijuana Flats; a restaurant where customer service is actually a priority.","1.0","2024-07-15 22:28:21","Negative"
"73e9876b040c490114670c815db20fea","ChIJxYyaKq--woARHpeKzYN9mt4","Gracias Madre","ChIJxYyaKq--woARHpeKzYN9mt4","Assia Austin","The service was nice but way too fast We didn’t even have the time to finish our starters that they already filled the table with the main dishes. I wish the guacamole and ceviche were fresher. As soon as we finished our last bite, the check was brought. Well 45min and we were out","3.0","2024-07-14 22:07:33","Mixed"
"4d4f292ad76238c4da3484170d2e3bb3","ChIJf2uDMWm3woAR5Az3KT3o92U","IHOP","ChIJf2uDMWm3woAR5Az3KT3o92U","Duke Reid","I have always enjoyed a good IHOP pancake breakfast when visiting the US. Had breakfast at this IHOP during a stop over. Service from Angie was top-notch, very welcoming, and prompt.
Thanks, Angie,","5.0","2024-04-26 17:07:29","Positive"
"74c78a0569cae39583908ec861238300","ChIJDWj_ml7GwoARovw-oXJNxXw","Nick's Cafe","ChIJDWj_ml7GwoARovw-oXJNxXw","Jorge Madrigal Adan","I recently visited Nick's Cafe in Los Angeles and tried their Machaca Skillet. The dish came with shredded beef, scrambled eggs, jalapeños, onions, cilantro, tomatoes, cheddar, and cotija cheese, all served over  potatoes. I decided to substitute the tortillas for a pancake, which turned out to be a great choice. The Machaca Skillet was incredibly tasty; the ingredients blended perfectly, creating a delightful mix of flavors. The pancake was amazing, fluffy, and a wonderful complement to the skillet.

The ambiance at Nick's Cafe is exactly what you would expect from a classic diner. You definitely feel the vintage charm that comes with the dining experience. The paintings and decor enhance the nostalgic breakfast diner atmosphere, making it a perfect spot for a cozy meal.","5.0","2024-07-02 15:52:33","Positive"
"c1e4b7da653ee4369ece77a0c403bfab","ChIJNU6G0lMzs1IRAQewCY0cuOk","Fuzzy's Taco Shop Taqueria","ChIJNU6G0lMzs1IRAQewCY0cuOk","Yawo Bedi","I would say fuzzy taco is a definite taco Tuesday must have, but it is not the best tacos in the world. The atmospheres great. The staff is great. The food is so so. also remember to get the butt burning sauce and the margaritas — those slap.","4.0","2024-01-10 03:29:48","Mixed"
"6885051ded4665138aa55ed085c18108","ChIJb1GSVNW-woARBDmkcrQUbPU","Fuzzy Navel","ChIJb1GSVNW-woARBDmkcrQUbPU","Barry Cohen","I've been coming to Fuzzy Navel for years. Won't go anywhere else for my haircut. Excellent!!!!","5.0","2017-10-23 18:16:35","Positive"
"77ace14cf75dd454f9e210d60c5479b3","ChIJPfaiSN23woARiVMqz2yLz60","IHOP","ChIJPfaiSN23woARiVMqz2yLz60","Michael Greene","This place has items on the menu which they do not serve. What they serve as salsa is ABSOLUTELY NOT salsa!!! I have not once encountered a server here who could speak understandable English. The location is convenient when I'm in Los Angeles. But the horrible service and the inability to provide items which appear on their menu and are obtainable at ANY other IHOP is inexcusable.","2.0","2024-07-06 15:51:05","Negative"
"6ab7af659d2b87158ac39a1682b0e245","ChIJrVlhVHrHwoAR-ksiHYQBLVg","IHOP","ChIJrVlhVHrHwoAR-ksiHYQBLVg","Mike Sakuda","The security guy,  awesome! He opens the door for you, the waitress attentive and knowledgeable, the cook needs training their t-bone steak for $25
00 is skimpy and tastes mediocre, Dennys much better, they give you bigger and thicker cut for about $8.00 less I ordered the gluten free pancakes but didn't recieve the pancakes that comes with the plate til 5 minutes later. Charged extra for that, coffee was slightly bitter my bill, $27.78 will leave 3 stars for waitress and security guard. It would've been 1 star. The food, definitely no star, one star.","3.0","2024-06-09 14:15:23","Mixed"
"b6a6954322e88e24ddb54dd1c0269d2d","ChIJNZnFA5LGwoARFLcZIl_M8p4","IHOP","ChIJNZnFA5LGwoARFLcZIl_M8p4","Daniel B","Ordered a classic chicken sandwich online and it was more like a bread sandwich. It was one small piece of chicken so half the “sandwich” was just bread tomato and lettuce. First bite was just bread. Very unsatisfied with this rip off.","1.0","2024-05-13 19:04:42","Negative"
"fed76a461a1a8032d0f3b312e675f090","ChIJ6Z6W4Ha6woARMjTJ8EzTJpA","Ronnie's Diner","ChIJ6Z6W4Ha6woARMjTJ8EzTJpA","Marie Kang-Scott","I tried out this place based on a friend's recommendation who lives nearby. It's a casual café that serves tasty breakfast and lunch. We ordered the breakfast burrito, ham and eggs with grits, and the French toast combo. The food was delicious, although the grits and toasts didn't come buttered. I requested butter for the toast and grits, and the server brought me a few packages. However, by the time I put the butter on my toast, it had already gotten cold, so I ended up not eating it. They do have daily specials, which sounded delicious.","4.0","2023-08-01 13:07:49","Positive"
"e8e2a01766bcb3f9ea2df1a6219cd236","ChIJs1I9uSm_woAR3xXHBAwPbDY","BevMo!","ChIJs1I9uSm_woAR3xXHBAwPbDY","Tommy Ramsey","I got to be honest my wife got so excited the moment she saw the name of this store. Her screaming: ""The BevMo!""
Me: ""What's BevMo?"" She took my hand and led me to the Liquor. How beautiful was this place.","5.0","2024-04-07 18:22:24","Positive"
"186f26d8df8af103ed10f04980b20e08","ChIJVbqCBnubwoAR4Rp6r3jfdlI","Applebee's Grill + Bar","ChIJVbqCBnubwoAR4Rp6r3jfdlI","David","So i started witn an appetizer i ordered the brew pup pretzels & beer cheese dip it was really good, the pretzels were very soft and the dip was delicious. Main meal i got bourbon st chicken & shrip. Chicken was really good not dry and  the shrimp was good especially with the garlic minced on top definitely recommended! I also got a whiskey sour also recommended if you like whiskey!","5.0","2024-04-08 04:01:57","Positive"
"5b3d302dc2591f0923bf269fecdd7183","ChIJ6Z6W4Ha6woARMjTJ8EzTJpA","Ronnie's Diner","ChIJ6Z6W4Ha6woARMjTJ8EzTJpA","Wilevaldo Benitez Jr.","2nd time I visited here and 2nd time I had a great experience. The services are top notch, and the waitress is friendly and helpful. Order a BLT and it was delicious. They do close early and parking can be a hassel if it's a busy time. Nevertheless, I recommend this place. And while I didn't get to try the breakfast options, I will be on my next visit!","5.0","2023-05-10 05:33:19","Positive"
"6b477e94b4712e819fe9fb17cf232651","ChIJZYxpDza7woARU69tpaaWMkg","IHOP","ChIJZYxpDza7woARU69tpaaWMkg","ismael garrido mansoa","Nice place. The service was good and the same for the food. My only complaint is that the hashbrowns were a little undercook in my  opinion, and they told us it would take 10 more minutes to cook them more.","4.0","2023-04-17 03:52:56","Positive"
"c6210c43b846b6e9a32d0649d68b3890","ChIJzR3BFo2jwoARzQhg7WF7_jI","Fiesta Feast","ChIJzR3BFo2jwoARzQhg7WF7_jI","Jessica Gallegos","After a long drive we had to take a break and stopped by here. Super friendly people, family restaurant that has been here for a long time now. We didn't get a chance to eat, will definitely come by if we end up in the area again just for the hospitality.","5.0","2024-07-04 02:13:51","Positive"
"257ad0bbbcc396bc690c0e3f4e0fdced","ChIJHTOfvBOZwoARvhZbxC1c9HA","IHOP","ChIJHTOfvBOZwoARvhZbxC1c9HA","Mary","Had a horrible experience with the assistant  manager by the name of Karol she had us waiting to be seated it was not busy at all tables were available she was very busy she said yes she was busy laughing and chatting at a table with customers when I noticed a couple just walking in and being seated by another waiter while we were already waiting.I  told the waiter excuse me we was waiting to be seated and here comes Karol in such a rage she started yelling at us how busy she was running the restaurant she grabbed the menu still yelling I told her to calm herself down to end it and she put back the menus and started walking away she didn’t want us at the restaurant as if she had so much hate against us there was no need for her to act the way she did it was very unprofessional and rude we were seated me and my family was out for a early Father’s Day breakfast for my son. It was very uncomfortable we ended up just leaving better.Beware!!!!","1.0","2024-06-14 20:27:17","Negative"
"f269a1165cb0af4444806207a1ecdb01","ChIJk7V3uhjJwoARDrKaELQsbmY","IHOP","ChIJk7V3uhjJwoARDrKaELQsbmY","Aimee Tapia Aranda","The food was horrible. Burnt chicken tenders, potatoes cold not cooked well you still could see the flakes, green beans were so thin and small not like the picture plum and fresh, it was the total opposite, the fries were all end pieces and kind of dry. turkey was all bad cold, no slices it was a bunch of chopped up pieces. The only good thing there was the coffee.","1.0","2023-02-06 18:31:18","Negative"
"67adbcdf339098b0ba8c86a512b14eea","ChIJ46koiiDJwoARTipLSjQRvpA","Taco Bell","ChIJ46koiiDJwoARTipLSjQRvpA","Swamp Water","So I ordered at 4:38 I got 6 tacos and a pizza  it was 26.38.I waited for sometime and  nothing so I asked and a nice employee said  that they called for it, I get it mistakes happen I could have been that I didn't hear or the employee didn't say my name loud enough or a combination of both. Then this rude lady (I think she was a manager not sure if her name was Bertha not 100% sure) said we already served that order and she implied that it is not her problem if I got my food or not. Then the nice employee saw a bag and it was my order. It was 5:26 when I left I opened my order and my pizza was crushed and my tacos were soggy and stuck to the rappers as seen in the pictures.","1.0","2024-03-04 02:57:17","Negative"
"629ae84750aa7523c52024bd961e7722","ChIJVbqCBnubwoAR4Rp6r3jfdlI","Applebee's Grill + Bar","ChIJVbqCBnubwoAR4Rp6r3jfdlI","L Castillejo","Was little bit too late my visit was a party on the side of my table so our orders took longer than expected but was good experience and the food was great.,","5.0","2024-02-18 17:23:36","Positive"
"f4c2e1b5476a2959df7b5e63df4f1a71","ChIJn_YnpTWQwoAR-GtD2JWAG3o","IHOP","ChIJn_YnpTWQwoAR-GtD2JWAG3o","Adam Husein","Great food, great service. We came for dinner on a Saturday. They automatically brought the kids food first which was wonderful. Could be the best IHOP in the Valley.","5.0","2024-06-02 02:15:35","Positive"
"2cdc09825fae4cc742299084826ff10c","ChIJSd-YZ0qxwoARKPL3H3uuc0g","IHOP","ChIJSd-YZ0qxwoARKPL3H3uuc0g","B. K.","Ate here recently and had a great meal overall. A small little IHOP with not much atmosphere but it was nice and cozy.  The cook nailed it on my Bacon Temptation Omelet.  Valeria was my waitress and was very friendly. Overall she was great. She checked on me often, brewed me fresh coffee, overall she was great. My only disappointment was she brought me my check without asking if I wanted anything else. I was actually planning to grab a milkshake to go - but she just showed up at my table with my ticket and said “I can take care of this for you when you are ready.”  That was disappointing - so I choose to head across the street to Chick Fil A to get a milkshake from them instead. Other than this issue I was very pleased with this location, food quality, and service!","4.0","2024-06-22 03:25:25","Positive"
"637246865537965a7a1bbb7c2186356a","ChIJIbgd9K2XwoARDuJASPKNniw","IHOP","ChIJIbgd9K2XwoARDuJASPKNniw","Raul Gomez","The service was horrible. It took them over 25 minutes just to bring over our drinks. Which were mostly waters. I personally had to return my food twice because there was mold on it. They even had the audacity to try and pick it off my food and still try to serve it to me. My dad got his plate of food way too late. Almost everyone was done eating before he even got his plate of food, and even when they finally brought it, it was all dried out. The waitress was even rude about it and practically through the plate across the table.I'm never coming back to this location ever again.","1.0","2024-04-30 00:47:45","Negative"
"75c11964f5380ba2ef2ff71a0c88f810","ChIJEc_lcqW-woARn1T_Yr_0a9k","Micky's Weho","ChIJEc_lcqW-woARn1T_Yr_0a9k","M B","Great vibe, casual, fun, great music. Drag shows on Monday always busy and fantastic performances.","5.0","2024-02-13 06:43:46","Positive"
"01f5d8afa4ee5e5b58937ba306f47123","ChIJczrmpc2wwoAR2O2_x3vPimo","IHOP","ChIJczrmpc2wwoAR2O2_x3vPimo","Jerry Napombhejara","No more grains nut pancakes. Seems to me that all pancakes are buttermilk pancakes with different toppings. I ordered scrambled egg white which I think is pretty good but overall the prices are too high for me. 4 pieces of pancakes is $13.99. The scrambled egg white with mushrooms and avocado is $17.99. There is a 55+with 10% discount. A cup of coffee is $4.99 with refills.","4.0","2023-10-05 20:48:58","Negative"
"fcd7cc560ffa01fad216dfa74168aadd","ChIJn4LNStXGwoARg_2D76RJgPI","Frogtown Brewery","ChIJn4LNStXGwoARg_2D76RJgPI","Mary Freilich","Stopped here on way to Burbank airport and just thrilled I did.   Hazy IPA delicious.  Milkshake IPA like a pina colada.  Fun 90s alt music.  Big outdoor area, shaded.  Free wifi.  Win win win!","5.0","2024-05-02 22:46:39","Positive"
"83870e53baecd09a6268b36a3c487aec","ChIJV-vhbYy2woARXQ-lKFiVmX8","Carniceria Los Tapatios","ChIJV-vhbYy2woARXQ-lKFiVmX8","Stephen Van Ingen","Everything is great, but the Carne Asada is outstanding.  The owner, Luis Perez, is so friendly and always ensures that his customers are satisfied.","5.0","2022-01-15 19:10:52","Positive"
"5c9c7b486ff1553a3fcb72ba26c20218","ChIJdfRU8NGQwoAR9Ch4-eL8UHs","IHOP","ChIJdfRU8NGQwoAR9Ch4-eL8UHs","L. Castillejo","I went for a second time to this location and my last time my crepes with banana and Nutella was made with old banana this time I prefer to go for the strawberry crepes with my breakfast., the service was good good attention to my table.,","4.0","2022-12-24 01:55:22","Mixed"
"d98199372f4f0539b8626755df425ac1","ChIJFeL7xii4woARg3gOfY4Rh08","IHOP","ChIJFeL7xii4woARg3gOfY4Rh08","Lorraine Poster","I ordered take out Build Your Own Omelete
I ordered Bacon, Mushroom, Spinach, Cedder Cheese and White Toast..I’m eating the Omelete and it has Hashbrown in the Omelete I don’t eat Hashbrowns and I didn’t order it I wasted my money TERRIBLE!!","1.0","2024-03-27 19:11:18","Negative"
"5f28567bd60b932a9338b9b92365ecff","ChIJIbgd9K2XwoARDuJASPKNniw","IHOP","ChIJIbgd9K2XwoARDuJASPKNniw","Colin B","Great spot for all kinds of diner food, even has almost healthy salads! The kids menu is pretty killer so can't sleep too much on that even for dinner! I'm up to like 12 free pancakes with the app rewards after only going twice!","5.0","2024-02-04 01:53:54","Positive"
"610f71931d7b7d2f6cb2e942612ef5f3","ChIJVbqCBnubwoAR4Rp6r3jfdlI","Applebee's Grill + Bar","ChIJVbqCBnubwoAR4Rp6r3jfdlI","anton barnett","Service was shakey.... waiter was fine - good guy, the hostess trying to ""help"" was caring seemingly but couldn't produce, ie ""this bottle of ketchup is empty, can I have another please?"" .... it still isn't full. Which must have meant the other 2 tables' bottles were also empty... ugh.

Food still pretty good.","3.0","2024-07-13 18:29:01","Mixed"
"d4787f5690301b21c3286e57b82e4f9d","ChIJayJxQjS_woARavKnsb3Qpn8","The Three Clubs","ChIJayJxQjS_woARavKnsb3Qpn8","Cindy B","I enjoy performing at this venue; it has a welcoming atmosphere, and the staff and doorman are very friendly. The place has a rich history and has been featured in movies. Drinks are reasonably priced and well-prepared. They offer live entertainment and karaoke, making it a great place to socialize and meet new people. Don’t miss the live comedy show on Tuesdays at 7:30—it’s a cool experience!","5.0","2024-07-13 10:52:08","Positive"
"d3187b851204068fdd7c615055410d92","ChIJNZnFA5LGwoARFLcZIl_M8p4","IHOP","ChIJNZnFA5LGwoARFLcZIl_M8p4","Navyjosh","So first off, took forever to get attended and it's colder inside then outside and that's saying something since it's December and they didn't even have burgers. Second off the service was bad and kind of rude except for the guy that cleaned. He was very nice and better than any other servers. They were about to forget to attend me too and took a while to come. Very bad service overall. GOD BLESS. AND IT WAS MY BIRTHDAY! Please put a raise or bonus because he's very polite and kind and even gave us a plate with milk where presented nice. It's the bald guy. God bless him","1.0","2023-12-18 06:07:43","Negative"
"e4a840c8419098663c45ded4ce2a2de6","ChIJETTIkZHPwoARTVcuZxs3Np8","IHOP","ChIJETTIkZHPwoARTVcuZxs3Np8","Mahwish Nasrullah","This is a very busy location however you don't have to wait more than 20 minutes for a table. The service was fast and we got our order within 10 minutes as well.

I ordered a spinach and mushroom omelette. It was ok but I felt like it was a bit watery. It is a heavy dish so it might just not be to my taste.","4.0","2023-09-13 13:52:41","Mixed"
"df9c71616e113861a1b545a106915cb7","ChIJNZnFA5LGwoARFLcZIl_M8p4","IHOP","ChIJNZnFA5LGwoARFLcZIl_M8p4","Veranika Septarova","This visit was my first to this location. A lot of free parking available for customers. Waiter was friendly and prompt. Food was fresh and good. At the end stuff presented my little daughter a bunch of air balloons - she was happy to get it! Thank you for that attention to us.
But I would like to mention few points:
* A knife was under our table left by someone from previous customers.
* Waiter mixed up our order and brought us wrong coffee.
* Our entree was brought without garlic bread (on the menu it goes with it)
* Our Crêpes was brought under strawberry topping (we ordered it under raspberry topping).
* Waiter hasn't left us those peace of receipt with the survey...

Overall impression is positive, but it would be better if there would be less confusion from stuff about the orders.","4.0","2017-05-16 09:46:40","Positive"
"037d38cb7032c936e112ab11ec623398","ChIJm7_8bHUx3YARgRekdN8kuPs","Tacos La Revancha Kitchen & Beer","ChIJm7_8bHUx3YARgRekdN8kuPs","Lorrin Sevilla","My Nina had her birthday dinner here. The food and drinks are soo good! The shrimp is very fresh & they add shrimp on your Michelada for only $5 more. Such a hidden gem! Rice and beans also taste good 👍","5.0","2024-05-24 11:32:51","Positive"
"460595029c8d0351b10b0164d10f1cee","ChIJH3U277bHwoARlovdEXBQOh8","IHOP","ChIJH3U277bHwoARlovdEXBQOh8","Amy Martinez","I went here with my friend and my sisters to eat breakfast here, and I must say that the staff is so nice and polite here. The place is very clean and it's worth eating here. Although the bill was high we still tip because the service was great and loved how fast they were, when our order came. Food was delicious and would come again. 😊","5.0","2024-07-07 03:45:42","Positive"
"83594e2560a937080019293e3ef40da3","ChIJrVlhVHrHwoAR-ksiHYQBLVg","IHOP","ChIJrVlhVHrHwoAR-ksiHYQBLVg","Marc Kewleo","The place is Lovely, but the portion of d Pesto Omelette is bloody too small, you can see it on d photos, my friend and I were shocked... No decaf coffee either, how Lovely 😭","4.0","2023-11-28 05:22:31","Mixed"
"85747fce6473cf85e764afc8a6e45626","ChIJn4LNStXGwoARg_2D76RJgPI","Frogtown Brewery","ChIJn4LNStXGwoARg_2D76RJgPI","Matthew Tao","Love the vibes love the people here. Drinks are delicious! Especially the milkshake IPA hands down one of my favorites. Lowkey enough to get a group of friends to come and enjoy good beer and company","5.0","2024-04-30 05:45:43","Positive"
"09ec03192e3998f1571388baaf35c070","ChIJUQLjnZ853YgRGAbKa2A8tYw","Fuzzy’s Taco Shop","ChIJUQLjnZ853YgRGAbKa2A8tYw","Piggy","We went here one day for lunch to try it out. It was a very cool atmosphere! The sauces were good and so were the prices. But the service was lacking. We ordered the taco plate ground beef and steak and then the chicken nachos. They weren’t terrible but just not much flavor. Overall, it was decent taco shop!","3.0","2023-10-05 12:32:24","Mixed"
